applicant_id,name,gender,age,marital_status,employment_status,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans_count,monthly_expense,application_date,approval_status,late_payments,risk_flag,region,employment_years,defaulted_before,debt_to_income_ratio,credit_risk_tier,income_group,approved_flag,late_payment_band
b0ee4368-7bbd-4582-8769-1e6aaeb7d7d6,Tyler Cortez,Female,49,Widowed,Unemployed,62189.58,4714.4,36,Education,813,1,3871.3,2024-05-10,Approved,0,1,London,20,0,0.747,Exceptional,60K-90K,1,0
7370e5bb-5675-4e61-ba7b-5968767b9e8b,Michael Shea,Other,26,Married,Self-employed,104619.85,46205.43,12,Business,505,3,3419.13,2024-11-20,Pending,0,0,Glasgow,26,0,0.3922,Poor,90K+,0,0
86ac5d71-776d-4ac8-aade-f95379d3c6fb,Rhonda Evans,Male,58,Divorced,Employed,112351.11,20962.45,60,Business,658,4,2066.91,2024-03-05,Approved,3,0,Glasgow,19,0,0.2208,Fair,90K+,1,3+
830f9cd2-d33b-409b-8aa4-23d3f7b9cd1f,Anne Smith,Female,30,Divorced,Self-employed,37705.28,21817.8,36,Business,696,2,3338.47,2023-06-29,Approved,1,0,Birmingham,10,0,1.0625,Good,30K-60K,1,1-2
6d4b6891-552b-4790-83c3-687e4b799e28,Diane Cook,Male,49,Divorced,Employed,49969.04,15878.87,24,Car,348,0,4890.04,2025-03-02,Denied,1,0,London,3,0,1.1743,Poor,30K-60K,0,1-2
30f7525a-87fa-42d9-96ea-d215075bcc94,Penny Mitchell,Other,50,Widowed,Unemployed,119125.24,4184.78,24,Business,629,4,3298.97,2024-11-19,Denied,0,0,Sheffield,8,0,0.3323,Fair,90K+,0,0
def12e69-7924-46ec-9139-edc1fb84aff5,Jeffrey Scott,Female,64,Widowed,Self-employed,69778.54,37274.56,24,Home,785,3,2279.8,2023-07-20,Approved,1,0,Liverpool,10,0,0.3921,Very Good,60K-90K,1,1-2
8f090196-c104-4159-b086-9b7375cea193,Jaime Herman,Male,56,Divorced,Employed,87464.13,39197.47,24,Personal,624,2,1587.85,2024-03-25,Denied,2,0,Birmingham,10,1,0.2179,Fair,60K-90K,0,1-2
301b1c76-3f90-4985-96f0-0bc1e447a4f1,Michele Meyer,Female,40,Single,Self-employed,82716.65,4242.42,24,Car,575,1,1768.27,2023-11-09,Pending,0,1,Birmingham,10,0,0.2565,Poor,60K-90K,0,0
66fa7ee5-bddf-4536-863f-5867f74cd922,Cindy Simon,Female,22,Divorced,Self-employed,109533.84,29025.1,24,Education,746,4,4299.54,2023-06-14,Denied,1,0,Liverpool,0,0,0.471,Very Good,90K+,0,1-2
c4d72c8b-cc17-4bde-ad2a-34064a467aac,David Stone,Female,60,Married,Employed,35357.27,3054.85,24,Education,308,2,2485.41,2024-05-19,Denied,2,0,Manchester,17,0,0.8435,Poor,30K-60K,0,1-2
971c646b-91b4-4b5a-927b-0165a456e1ac,William Smith,Female,52,Divorced,Employed,86313.54,12747.67,60,Education,534,4,3859.83,2023-12-21,Denied,3,0,Birmingham,20,0,0.5366,Poor,60K-90K,0,3+
655dfdad-8aeb-4c58-bce7-5b0792e17991,Tracy Buckley,Other,54,Single,Self-employed,88262.31,1199.78,60,Home,472,0,1300.66,2023-12-06,Denied,1,1,Birmingham,11,0,0.1768,Poor,60K-90K,0,1-2
68c5cd9f-6a18-4bdd-a11b-07d556148a5b,Caitlin Delgado MD,Female,52,Divorced,Unemployed,42045.34,16940.92,24,Home,490,3,879.23,2024-06-12,Pending,3,0,Liverpool,3,0,0.2509,Poor,30K-60K,0,3+
3f6f828e-b919-4ce4-8c5c-9b5bf0382873,Monica Jackson,Male,41,Single,Self-employed,61416.86,10161.62,24,Business,562,2,3971.68,2023-06-12,Pending,0,0,Birmingham,14,0,0.776,Poor,60K-90K,0,0
16cbdcaa-f8f3-4231-b0c5-9b50c24b0c24,Jennifer Pollard,Male,47,Single,Self-employed,92707.5,4299.26,48,Business,556,1,4650.44,2023-05-07,Approved,0,0,Sheffield,21,0,0.602,Poor,90K+,1,0
08af39ec-9ac2-4763-8844-f43823b04913,Shawn Bowen,Female,21,Single,Employed,97165.88,36060.59,12,Personal,411,1,4348.3,2023-09-18,Pending,0,0,London,22,1,0.537,Poor,90K+,0,0
e133d9e5-cd49-4bfb-9ea6-2b12f84db3e0,Shannon Mccoy,Male,29,Divorced,Unemployed,108114.99,31424.54,36,Business,399,2,2380.77,2025-02-25,Denied,3,0,London,12,0,0.2642,Poor,90K+,0,3+
fa347aa2-d989-480f-9b30-308100ea7476,Kayla Frye,Other,24,Single,Unemployed,72072.0,24829.59,24,Car,564,4,4471.67,2024-02-19,Approved,0,1,Sheffield,10,0,0.7445,Poor,60K-90K,1,0
170c37f1-82f5-4176-9943-2f6261af74c3,Adam Cooper,Other,50,Divorced,Unemployed,21572.0,44385.61,24,Car,395,2,4279.54,2024-01-31,Pending,2,0,Liverpool,9,0,2.3806,Poor,<30K,0,1-2
c71672a9-f902-4d59-a243-d2030cb3e226,Edward Wilson,Male,49,Married,Employed,15692.66,19278.3,12,Education,766,4,2568.17,2023-10-10,Approved,0,0,London,4,0,1.9639,Very Good,<30K,1,0
cf26b49f-d58b-4d1c-a7d4-1ab2d3c36ea7,Isabella Wilkinson,Male,37,Single,Employed,34316.41,16943.93,12,Education,409,2,4863.07,2025-01-18,Denied,2,1,Leeds,18,1,1.7006,Poor,30K-60K,0,1-2
1ee6a978-ebe7-4245-8b97-51ff984effa7,Joe Howard,Other,25,Single,Unemployed,117739.48,26336.11,48,Business,544,0,4604.29,2023-10-10,Approved,2,0,Birmingham,17,0,0.4693,Poor,90K+,1,1-2
86fc0eab-c24e-4d39-b3a4-33aeed08f8a0,Taylor Moore,Male,63,Single,Self-employed,46632.1,18280.66,12,Home,317,0,1102.37,2023-12-12,Denied,1,1,Liverpool,28,0,0.2837,Poor,30K-60K,0,1-2
d054d08a-869f-4c3d-bd7b-cf366ac711de,Stephanie Dawson,Other,23,Widowed,Employed,62832.19,3126.19,48,Business,422,2,2270.85,2024-08-17,Denied,1,1,Glasgow,13,0,0.4337,Poor,60K-90K,0,1-2
4669d168-90a7-41bd-a4cd-e2beafade6b5,Tiffany Richardson,Female,26,Single,Employed,115376.98,23787.14,36,Personal,732,4,1619.27,2024-06-19,Pending,2,1,Liverpool,22,0,0.1684,Good,90K+,0,1-2
2ae0d774-410f-478a-924a-b3e8bb1d6e56,Timothy Oneill,Female,59,Divorced,Employed,25581.76,14827.82,36,Home,345,3,1453.87,2024-06-05,Denied,0,0,Birmingham,23,0,0.682,Poor,<30K,0,0
04177f61-fcfc-4657-9925-8f60411e1838,Adam Dickerson,Other,38,Divorced,Employed,42676.59,29545.41,12,Education,649,4,4821.43,2024-12-17,Pending,1,0,Birmingham,22,0,1.3557,Fair,30K-60K,0,1-2
0385143d-b49b-4f5b-9e22-ef2e39dec4b1,Teresa Anderson,Female,47,Divorced,Unemployed,39893.35,15433.52,24,Education,739,2,1508.39,2024-05-22,Denied,0,1,Sheffield,8,0,0.4537,Good,30K-60K,0,0
2345f1a8-2689-42c8-ba81-6122fa22dff9,Kara Palmer,Male,39,Married,Unemployed,59339.98,5261.68,36,Car,431,4,3853.3,2024-03-11,Denied,1,0,Manchester,17,0,0.7792,Poor,30K-60K,0,1-2
872cf186-a8b7-47cc-9499-05c5dff95667,Alyssa Walsh,Other,55,Single,Unemployed,105710.16,24247.1,36,Personal,494,1,4645.74,2024-12-27,Pending,0,0,Birmingham,29,0,0.5274,Poor,90K+,0,0
5a00b205-fb70-4af6-aa0e-3a8f93b3943f,Lindsay Wiley,Male,29,Single,Unemployed,41039.3,22124.11,12,Business,649,0,3745.08,2023-10-14,Pending,2,0,Sheffield,0,0,1.0951,Fair,30K-60K,0,1-2
9b64f9a7-734b-4f33-832e-1fde645ba066,Kimberly Gomez,Female,57,Married,Employed,57267.32,32679.53,60,Car,446,4,1164.63,2024-09-27,Approved,0,1,Birmingham,25,0,0.244,Poor,30K-60K,1,0
05122551-b173-4b54-b960-b5192b7cb2d5,Nicole Villanueva,Male,51,Widowed,Unemployed,18211.63,13896.37,60,Car,309,1,948.97,2025-01-24,Approved,1,0,Leeds,18,0,0.6253,Poor,<30K,1,1-2
db81962e-23fb-4c0a-b269-a383d0073416,Megan Khan,Female,54,Married,Self-employed,25561.64,31065.73,36,Education,660,3,3676.4,2024-11-09,Pending,1,0,Liverpool,19,0,1.7259,Fair,<30K,0,1-2
86b4d3df-e960-4bf0-872b-758692432a55,Stephanie Taylor,Male,52,Single,Unemployed,57050.26,4963.43,12,Home,750,4,3060.87,2024-07-03,Pending,3,0,Glasgow,14,0,0.6438,Very Good,30K-60K,0,3+
8712bfb1-028c-4744-996f-a482b2fae08c,Shannon Thornton,Male,22,Married,Self-employed,17215.18,42681.12,60,Education,567,4,4052.92,2024-07-26,Approved,0,0,Sheffield,6,0,2.8251,Poor,<30K,1,0
78e8d8a8-ad36-4639-8127-52c79b402523,Debra Durham MD,Other,42,Widowed,Unemployed,96891.69,43287.68,36,Business,566,0,2924.27,2023-10-23,Approved,2,0,Leeds,4,0,0.3622,Poor,90K+,1,1-2
fe44127d-855c-42f8-b687-a0976a8d84c7,Rick Valenzuela,Other,26,Married,Self-employed,70086.54,23128.36,48,Home,347,2,4739.43,2025-01-31,Approved,2,0,Liverpool,20,0,0.8115,Poor,60K-90K,1,1-2
7373976b-4476-442d-8641-01e9f314d91d,Tony Walker,Male,22,Single,Unemployed,72470.22,46857.88,48,Home,599,4,1371.37,2024-01-14,Denied,1,1,London,0,0,0.2271,Fair,60K-90K,0,1-2
09daa98c-2cdf-4a6e-99a1-730cf69a6a32,Daniel Serrano,Female,30,Single,Employed,33872.28,22366.23,24,Education,422,3,1681.17,2023-07-04,Denied,3,0,Glasgow,7,0,0.5956,Poor,30K-60K,0,3+
55549fd5-1c5f-4add-b965-3cafe47e0711,Sandra Robinson,Other,57,Widowed,Employed,63102.17,3059.77,36,Education,605,3,2299.47,2023-08-03,Pending,2,0,London,27,0,0.4373,Fair,60K-90K,0,1-2
45c718e9-9d51-418e-a08d-0f24cc98c66c,Jessica Tyler,Male,21,Single,Unemployed,118880.63,26132.55,36,Personal,518,3,2174.69,2025-04-14,Pending,1,0,Leeds,3,0,0.2195,Poor,90K+,0,1-2
c9d608c2-3682-4fbd-b2b3-7cffe63fc1f4,Michael Davis,Female,21,Divorced,Unemployed,50341.66,16067.94,60,Personal,804,3,2164.81,2023-09-29,Approved,1,0,Leeds,10,0,0.516,Exceptional,30K-60K,1,1-2
7950dcc3-7f38-4244-a18f-95bc462795cb,Susan Vasquez,Female,38,Widowed,Self-employed,58189.71,11405.38,12,Home,556,0,2965.4,2023-09-22,Approved,2,0,Glasgow,23,0,0.6115,Poor,30K-60K,1,1-2
18c59e1f-d5b9-4fef-b0d7-2b3bfdc7629c,James Barker,Female,53,Married,Unemployed,27612.64,8367.39,24,Car,500,4,3152.28,2024-10-01,Pending,2,0,Manchester,13,0,1.3699,Poor,<30K,0,1-2
f4ad89c0-399f-406c-9260-37cac5ea6794,Kimberly Morales,Other,27,Widowed,Employed,18325.33,33076.77,12,Business,436,0,2718.84,2024-01-10,Denied,1,1,Sheffield,12,0,1.7804,Poor,<30K,0,1-2
d419de28-47ab-4cb7-9fca-864c1cd81938,William Griffin,Female,23,Married,Employed,91036.56,37538.58,24,Home,365,2,3401.57,2024-10-19,Approved,1,1,Sheffield,13,1,0.4484,Poor,90K+,1,1-2
f20444d5-b44e-4525-b2fb-65495794cfca,Sierra Richardson,Other,50,Widowed,Employed,87957.04,15101.73,60,Home,419,4,3605.95,2023-06-26,Pending,1,0,Glasgow,6,1,0.492,Poor,60K-90K,0,1-2
66cf7bd3-1bde-410e-98bf-3bec53cdbdb3,Robert Brown,Other,44,Married,Unemployed,27462.81,36067.68,48,Education,391,0,1892.66,2024-02-28,Approved,1,0,Manchester,9,0,0.827,Poor,<30K,1,1-2
40dc5381-ea74-4000-b4ad-c7394a7f2805,Alyssa Jordan,Female,36,Widowed,Employed,110604.4,13669.16,60,Education,313,1,4087.68,2024-07-18,Denied,0,0,London,22,0,0.4435,Poor,90K+,0,0
e8e03e46-31d3-4d4a-a549-4e643969d6c5,Kevin Jones,Other,53,Married,Unemployed,48425.19,23000.02,48,Car,653,2,4002.61,2023-09-02,Approved,2,0,Sheffield,29,0,0.9919,Fair,30K-60K,1,1-2
ee67e12b-2fc3-4f36-89ad-8826466a096e,Cynthia Mcdaniel,Male,34,Widowed,Self-employed,17833.91,13406.16,12,Business,626,1,3964.09,2024-05-09,Pending,2,0,London,22,0,2.6673,Fair,<30K,0,1-2
9e663063-3cc1-4fca-99e5-51c0b13c81d1,Alexa Hart,Other,50,Divorced,Unemployed,94292.48,15490.77,48,Business,552,1,3295.62,2023-09-26,Approved,1,0,London,8,0,0.4194,Poor,90K+,1,1-2
e957e031-9c01-4607-b8bd-67e9010d8dc9,William Johnson,Other,55,Widowed,Self-employed,55615.34,2629.62,60,Car,384,1,1483.54,2024-04-04,Pending,0,1,Manchester,0,0,0.3201,Poor,30K-60K,0,0
2d1fade4-77cd-4576-913d-60a694d8456c,Sylvia Stewart,Male,45,Single,Self-employed,45220.6,18818.82,48,Home,339,2,4577.2,2024-04-22,Pending,1,0,Liverpool,26,0,1.2146,Poor,30K-60K,0,1-2
2216c5b7-3c4f-4cfb-9d48-d3dd37799b3e,Mr. Alan Lindsey,Female,32,Widowed,Employed,65486.04,33104.26,24,Home,781,4,1492.66,2024-05-09,Approved,1,0,Leeds,9,0,0.2735,Very Good,60K-90K,1,1-2
55b52763-fbb5-4220-95f5-df37e4dcb6ec,Mrs. Tina Logan,Male,49,Married,Unemployed,36556.51,37649.45,60,Business,506,1,3092.63,2025-03-11,Denied,2,0,Birmingham,3,0,1.0152,Poor,30K-60K,0,1-2
8aa9aed8-89f7-4538-a867-780ff2085758,Patrick Shepherd,Female,48,Widowed,Self-employed,114851.64,38098.2,48,Personal,393,2,2634.0,2023-07-02,Denied,1,0,Liverpool,19,0,0.2752,Poor,90K+,0,1-2
f3db0042-36fa-4a60-95d1-1187863981ae,Dawn Smith,Female,40,Divorced,Unemployed,51847.78,11464.21,60,Home,345,1,4298.14,2023-10-24,Approved,3,0,Manchester,28,0,0.9948,Poor,30K-60K,1,3+
47c3714c-1a57-4dcf-94f8-8347da7e7599,Karen Walker DDS,Other,23,Divorced,Employed,93443.48,24670.34,36,Personal,374,3,2863.12,2024-04-16,Pending,1,0,London,7,0,0.3677,Poor,90K+,0,1-2
3dee20b2-5461-4a02-a11d-a42cab8e21e2,John Jones,Male,37,Widowed,Unemployed,90678.63,49492.72,60,Business,461,4,1150.24,2024-08-21,Pending,2,0,Manchester,6,0,0.1522,Poor,90K+,0,1-2
19fac849-f6ce-45f6-a3dc-0fdb73f7864a,Michael Gonzalez,Male,61,Divorced,Employed,74827.74,44015.45,48,Education,497,3,2174.47,2023-12-24,Denied,0,1,Leeds,7,0,0.3487,Poor,60K-90K,0,0
7a48bd94-8d30-4b58-8730-c2279fb2241e,Alan Copeland MD,Female,33,Married,Self-employed,38456.18,19209.82,60,Personal,389,2,4036.39,2025-02-24,Approved,2,0,Sheffield,8,0,1.2595,Poor,30K-60K,1,1-2
37b9d890-287c-4762-a98f-fba6712324ab,Holly Johnson,Female,61,Single,Self-employed,81700.76,31745.94,60,Personal,809,2,3411.66,2023-06-08,Approved,2,0,Manchester,6,0,0.5011,Exceptional,60K-90K,1,1-2
e5d6534a-0e10-4ff3-9ee6-4dc3a88c3259,Brian Trujillo,Female,26,Single,Unemployed,70898.62,37315.72,48,Home,586,2,4639.53,2023-04-27,Denied,1,0,Leeds,27,0,0.7853,Fair,60K-90K,0,1-2
67a9ab9b-43dc-4e59-b581-e7076b0bf62c,Beth Stein,Male,41,Single,Unemployed,37780.28,41246.31,24,Education,536,1,3707.96,2025-04-03,Denied,2,0,Birmingham,27,0,1.1777,Poor,30K-60K,0,1-2
c2c90a04-5e08-4c74-ac1b-c2ddda02543d,Tyler Williams,Male,43,Married,Unemployed,59859.7,35005.01,48,Personal,562,0,2166.93,2025-01-30,Approved,0,0,Glasgow,16,0,0.4344,Poor,30K-60K,1,0
1223ddf8-2b93-4a69-bf32-6983cf27717b,James Shaffer,Female,45,Single,Employed,116240.18,48771.17,24,Education,664,3,2398.85,2023-06-19,Approved,2,0,Sheffield,2,1,0.2476,Fair,90K+,1,1-2
b2cfc7bf-dad8-4ae6-aa95-c91ee1828300,Adrian Rosales,Female,51,Widowed,Employed,75653.89,26799.32,24,Personal,425,2,2993.83,2024-07-20,Pending,0,0,Birmingham,26,0,0.4749,Poor,60K-90K,0,0
1e735702-809a-4bc8-a783-973b0a1fd512,Mitchell Medina,Other,63,Married,Unemployed,43844.4,27901.36,12,Car,579,3,4806.94,2023-11-14,Approved,1,0,London,3,1,1.3156,Poor,30K-60K,1,1-2
e0b78f5e-c77b-47f4-af23-456fd254f75a,Adam Rich,Female,57,Single,Self-employed,83360.09,31324.9,48,Car,664,0,4726.23,2024-05-05,Pending,0,0,Liverpool,0,1,0.6804,Fair,60K-90K,0,0
dabc655d-5ed0-42fb-942e-48783c1dc192,Nancy Bates,Male,38,Single,Employed,92814.02,25739.66,24,Education,764,1,4710.81,2024-10-25,Approved,2,0,Liverpool,5,0,0.6091,Very Good,90K+,1,1-2
5837f829-b442-4e31-89c4-fbce9c3ddc04,Jessica Dixon,Female,43,Single,Self-employed,25315.23,31747.56,36,Home,707,1,1826.89,2023-11-07,Denied,1,0,Leeds,1,0,0.866,Good,<30K,0,1-2
af22beba-8487-416f-996b-468d687c1237,Andrew Rodgers,Male,23,Single,Self-employed,101260.54,40889.98,48,Education,580,1,4507.75,2023-11-26,Pending,1,0,Sheffield,7,1,0.5342,Fair,90K+,0,1-2
8011a164-c3d3-43c2-a5b4-f35dd94d7f25,Travis Bullock,Other,36,Married,Self-employed,118644.86,41522.94,12,Car,737,1,3844.03,2024-05-25,Approved,0,0,Glasgow,16,0,0.3888,Good,90K+,1,0
01ee600f-3d52-4192-b74c-4cb9d8179577,Luis Wright,Male,49,Divorced,Unemployed,119582.35,49841.72,24,Business,385,1,4486.05,2024-06-08,Denied,0,0,Leeds,17,0,0.4502,Poor,90K+,0,0
bb89ca98-02d0-4686-b0b5-5f167b44767c,Keith Schultz,Male,39,Married,Unemployed,41168.57,27387.94,48,Car,589,3,4897.31,2023-08-09,Pending,2,0,Glasgow,5,0,1.4275,Fair,30K-60K,0,1-2
a1fe8f66-cd40-493e-8083-36f29f4310ab,Donna Chandler,Female,22,Widowed,Unemployed,15207.7,21442.75,24,Education,611,4,3913.54,2024-09-16,Pending,0,0,Manchester,4,0,3.0881,Fair,<30K,0,0
4f8aa446-38ed-41b5-a0ae-d685a68f531c,Clinton Nunez,Female,22,Married,Self-employed,25565.96,9639.66,36,Education,517,4,2868.51,2023-10-20,Pending,2,0,Birmingham,3,1,1.3464,Poor,<30K,0,1-2
e3a4d454-d15a-426c-b9e8-1c90e7246413,James Price,Other,54,Widowed,Employed,50645.0,18059.96,12,Education,610,0,3406.99,2025-01-23,Denied,1,0,Manchester,5,0,0.8073,Fair,30K-60K,0,1-2
d7426aab-61ce-4c3b-8b2c-aecac165155b,William Lee,Male,38,Married,Employed,78500.97,12987.79,12,Home,611,3,2019.17,2024-11-10,Pending,1,0,London,29,0,0.3087,Fair,60K-90K,0,1-2
18b60fd0-7419-4aab-b54f-4ca66409545a,Travis White,Female,39,Widowed,Self-employed,25061.44,21029.22,60,Car,821,0,828.88,2024-04-09,Denied,0,0,Birmingham,23,0,0.3969,Exceptional,<30K,0,0
81f5fed2-300c-4d53-9545-5e689b8610f5,Earl King,Female,44,Married,Self-employed,75366.32,13532.62,12,Home,676,1,2741.16,2023-07-25,Approved,1,0,Sheffield,15,0,0.4365,Good,60K-90K,1,1-2
d9af4e04-7c91-4ab4-b0f7-3ff8d2aff1a6,Melissa Carter,Female,33,Married,Self-employed,103846.28,46477.35,60,Car,340,0,552.76,2023-06-13,Approved,2,0,Glasgow,26,0,0.0639,Poor,90K+,1,1-2
015165e5-5db7-437c-a2b0-4191fc6e8656,Michael Klein,Female,27,Widowed,Employed,22353.07,9736.86,48,Personal,396,3,3494.17,2024-05-01,Approved,2,0,Manchester,16,0,1.8758,Poor,<30K,1,1-2
d9c226e5-9be2-418d-84db-73f448445270,Megan Kennedy,Male,50,Single,Unemployed,90266.76,9904.38,36,Business,680,2,3038.24,2024-09-23,Approved,0,0,Leeds,6,0,0.4039,Good,90K+,1,0
8659d657-812a-4358-90a0-0e5d0d6eb622,Thomas Mason,Male,58,Single,Self-employed,118850.84,26091.19,24,Business,666,3,1007.8,2025-03-27,Denied,0,0,Birmingham,27,0,0.1018,Fair,90K+,0,0
ae440919-b2a1-4d56-b0fe-e6a3cd499099,Jared Douglas,Female,52,Married,Employed,90617.84,23039.89,60,Education,739,0,4369.05,2024-10-09,Denied,5,0,Birmingham,16,0,0.5786,Good,90K+,0,3+
9a290025-9cb2-44e6-99c2-9c681c2685eb,Kyle Long,Male,34,Single,Self-employed,109941.62,49790.38,12,Education,350,0,2373.69,2024-06-01,Denied,0,0,Manchester,13,0,0.2591,Poor,90K+,0,0
a35d9f72-ecc0-4471-85b3-864f1d9707de,Scott Hall,Male,53,Married,Employed,46571.63,33886.25,48,Car,764,1,4941.61,2023-10-04,Approved,1,0,Manchester,21,0,1.2733,Very Good,30K-60K,1,1-2
aa27bd07-2d34-4268-938d-e128be1e4c6e,Angela Schmidt,Other,49,Divorced,Employed,68223.89,37005.45,36,Business,784,2,1913.29,2024-06-12,Pending,1,0,Liverpool,15,0,0.3365,Very Good,60K-90K,0,1-2
60043725-9b22-49ad-b0c2-70ec97e0ed40,Maria Lam,Male,47,Single,Unemployed,72473.82,25495.89,24,Education,712,4,3240.46,2023-10-13,Pending,1,0,London,2,1,0.5365,Good,60K-90K,0,1-2
64dc494e-0f53-42da-a98e-5464c2736ede,Nicole Davis,Male,33,Married,Employed,114875.24,1571.88,60,Personal,600,1,2495.2,2024-10-13,Pending,0,0,Birmingham,2,0,0.2607,Fair,90K+,0,0
b79d08da-8784-4751-a6f2-1fba5652c1d0,Elizabeth Bradley,Female,32,Married,Employed,82164.17,27102.39,60,Home,315,0,4194.94,2024-04-16,Pending,1,1,London,9,0,0.6127,Poor,60K-90K,0,1-2
83e80d9c-f0d8-428b-9e08-d45e536c8c86,Heather Ruiz,Female,47,Divorced,Unemployed,75495.55,35807.67,36,Home,557,0,3610.23,2024-01-28,Approved,1,0,Leeds,17,0,0.5738,Poor,60K-90K,1,1-2
e286a9ff-31b4-48a3-8d2f-fa39bd6d11e9,Brooke Juarez,Female,44,Divorced,Unemployed,83449.95,37652.38,60,Business,445,0,1205.1,2025-02-24,Denied,1,0,London,11,0,0.1733,Poor,60K-90K,0,1-2
08525aad-51a6-43a6-925a-d934d19eb313,Kathleen Choi,Female,33,Divorced,Employed,36735.84,47367.58,12,Car,799,2,3436.2,2024-02-10,Denied,0,0,Birmingham,22,0,1.1225,Very Good,30K-60K,0,0
477f23c8-cdb4-4e48-85f5-91a985b1aab8,Tonya Williams,Male,41,Widowed,Unemployed,20319.71,11146.51,48,Car,820,2,2952.11,2023-07-19,Denied,1,0,Birmingham,26,0,1.7434,Exceptional,<30K,0,1-2
063a0d8e-c252-4a30-b41c-f182d30ab4ef,Jennifer Hoffman,Male,27,Married,Unemployed,54174.3,3307.04,12,Business,431,1,3280.97,2023-07-21,Denied,1,1,Glasgow,2,0,0.7268,Poor,30K-60K,0,1-2
4c0817d6-ab76-4e28-b028-dc8fbde1eab3,Daisy Gibson DDS,Male,39,Divorced,Self-employed,29682.32,42499.91,24,Car,744,2,3003.69,2024-08-07,Approved,2,1,London,0,1,1.2143,Very Good,<30K,1,1-2
880f7347-3b6a-4711-85a3-bbae27e0a395,John Stout,Other,26,Divorced,Self-employed,43981.43,40524.99,36,Business,776,4,2400.44,2025-03-18,Pending,0,0,Sheffield,27,0,0.6549,Very Good,30K-60K,0,0
7c253618-c87b-49e7-a175-37cf52831da9,Christina Edwards,Other,50,Divorced,Self-employed,15634.83,36853.27,36,Home,769,2,3903.14,2025-04-06,Pending,0,0,Manchester,13,0,2.9957,Very Good,<30K,0,0
5ca68ff2-cefd-4446-a9d1-b132ddd961e6,Kenneth Adams,Female,37,Single,Unemployed,85475.8,48340.17,24,Personal,589,3,4125.32,2024-03-29,Denied,1,0,Glasgow,17,0,0.5792,Fair,60K-90K,0,1-2
4fdd5a02-59c5-4df4-a0ae-a153830b3590,Destiny Jones,Male,59,Divorced,Self-employed,23623.1,6502.89,48,Car,590,1,4775.95,2025-01-07,Pending,2,0,Liverpool,15,0,2.4261,Fair,<30K,0,1-2
e240d731-7697-4e11-8449-a01d4642519d,Bryan Cook,Male,28,Married,Unemployed,61958.82,16257.53,36,Business,813,0,1112.3,2024-04-09,Denied,3,0,Glasgow,11,1,0.2154,Exceptional,60K-90K,0,3+
b863e189-b236-4fe9-bfe1-10215b30a328,Sierra Arnold,Female,48,Married,Employed,95391.12,37860.77,12,Education,688,0,1067.85,2023-12-01,Approved,0,0,Sheffield,7,0,0.1343,Good,90K+,1,0
af3a0d7f-54d1-41ac-80f0-77bc25b5734f,Ronnie Watson,Other,24,Widowed,Unemployed,52219.75,11896.76,36,Personal,488,4,3318.8,2023-10-01,Denied,2,0,Birmingham,27,0,0.7627,Poor,30K-60K,0,1-2
c80f18cb-760f-4a03-97dd-02b72bbcb226,Dana Young,Female,25,Married,Self-employed,17858.66,37998.94,48,Business,429,2,4990.0,2025-04-04,Pending,1,1,Manchester,16,0,3.353,Poor,<30K,0,1-2
84c22559-9e7b-4ed2-b99f-95631fd38b71,John Tate,Male,35,Widowed,Unemployed,25113.89,12536.68,48,Business,560,2,1696.05,2024-05-02,Pending,1,1,Birmingham,19,0,0.8104,Poor,<30K,0,1-2
a6f02008-6343-4663-916f-e1d9d8f647c9,Jonathan Nelson,Other,41,Single,Self-employed,25185.19,18608.29,24,Business,533,1,1538.64,2024-12-08,Denied,2,0,Birmingham,6,0,0.7331,Poor,<30K,0,1-2
82e1cc45-aad1-4543-8ea1-fec7705cac44,Christine Herring,Other,64,Single,Self-employed,86217.14,34604.32,48,Business,755,2,673.2,2024-07-22,Approved,2,0,Birmingham,9,0,0.0937,Very Good,60K-90K,1,1-2
1315886f-1a05-4e59-8f61-070c8a60d65a,Julie Barnes,Male,39,Single,Unemployed,106545.02,37601.52,24,Car,675,0,1881.71,2024-06-25,Approved,0,0,Sheffield,0,0,0.2119,Good,90K+,1,0
5c402276-730a-403f-9138-1b3fb1e19c37,Heather Griffith,Other,60,Single,Employed,22872.57,14868.84,24,Education,837,3,4239.52,2025-04-20,Approved,2,1,Sheffield,2,1,2.2242,Exceptional,<30K,1,1-2
0dbcf935-baab-4af9-bea1-b130ec57053d,Rachael Romero,Male,51,Widowed,Unemployed,64980.18,8775.94,36,Car,780,1,3325.33,2023-11-15,Denied,1,0,Liverpool,16,0,0.6141,Very Good,60K-90K,0,1-2
f39a3c04-51eb-414b-9853-54edd6c99daa,Sonya Humphrey,Other,29,Divorced,Employed,67877.49,42068.43,36,Car,595,4,1753.66,2023-12-28,Pending,0,0,London,7,0,0.31,Fair,60K-90K,0,0
7469a5f5-6a37-4ebe-aa3e-8103bc44e9f6,Paul Wells,Female,28,Divorced,Unemployed,81132.97,22434.32,60,Education,377,0,3340.55,2024-01-19,Approved,1,0,Sheffield,3,0,0.4941,Poor,60K-90K,1,1-2
b4e9555b-c8f4-4358-9e19-155f76824830,Christopher Johnson,Male,46,Single,Unemployed,56067.3,3520.83,36,Business,482,1,2473.3,2023-11-04,Denied,1,0,Liverpool,20,0,0.5294,Poor,30K-60K,0,1-2
